Pig Manure (kg),Kitchen Food Waste (kg),Chicken Litter (kg),Cassava (kg),Bagasse Feed (kg),Energy Grass (kg),Banana Shafts (kg),Alcohol Waste (kg),Municipal Residue (kg),Fish Waste (kg),Water (L),Temperature (C),Humidity (%),C/N Ratio,Digester Temp (C),biogas_production
12.93902422,24.50842524,12.27783906,32.42644244,8.094195395,9.102785917,9.279737645,1.024611131,10.56383844,6.870149221,111.7591299,26.92589148,66.98532712,25.63882399,35.84986684,74.54793
22.87341366,13.96917201,7.264038943,9.991732328,3.271225768,7.680307511,4.313902894,3.666142562,20.36733542,1.169045935,60.66084838,28.38395637,76.74893232,23.53829517,35.96384845,60.711933
13.40240858,27.61140661,12.03204936,25.28837081,11.27821679,13.22537951,7.974959257,4.950902504,0.417175711,5.76280856,72.40585445,26.21033503,69.34627604,21.77701648,37.56208765,67.90961
6.246404252,23.20800735,8.495454294,25.13638942,14.21888091,2.870115072,7.071770975,4.999193046,7.982514146,6.603692646,85.58798231,29.22888351,90.86831571,26.73265963,36.37770908,61.545574
33.65304522,19.29516853,11.8040783,20.14867228,12.77271346,4.591233954,13.95513473,2.453571072,7.464405948,6.805295737,74.89241368,25.16560562,67.67164474,25.27424014,34.67179186,78.76254
14.33748902,10.43357688,19.85039394,27.68715241,15.16112922,11.57356877,11.70546868,5.43595558,12.47595906,2.638556147,72.93271287,30.51698987,67.4251575,26.16389442,38.23304735,72.99077
28.00101192,27.86841611,6.762592941,14.35814921,21.9227996,1.231873971,7.094813904,6.168270063,14.3563336,4.983211919,99.56544295,25.27958938,66.42800185,22.5050894,32.01422173,80.8694
39.56281454,22.90185757,13.54891915,20.32616253,17.4738833,11.98492652,12.08591329,4.902269803,11.41608138,6.464589373,92.39663287,26.30250363,78.26107315,25.85701202,33.70950869,94.83249
42.13976155,13.50683467,14.70038441,21.8380766,6.198929025,11.12211291,4.787031241,4.527782167,5.702770291,7.306310206,171.5969855,34.09740185,85.52537554,22.83867579,35.65412475,90.26132
7.859944059,16.19288406,16.2732072,22.21313278,10.76074376,17.44712006,10.26803173,5.910000125,10.47672842,3.176570166,158.2663732,33.93532148,85.12834595,21.1307348,34.86048116,72.517654
39.38026914,23.51641814,5.071631539,22.01218593,16.23485337,13.75565504,8.626133168,5.835558183,8.834606775,4.098672919,119.2097677,25.40716688,71.71164487,22.4615472,36.12036248,88.32876
16.2623283,15.65817382,8.743694137,31.01578843,18.16840094,11.60087372,6.825377157,4.192496208,14.06418236,9.02754722,133.3916255,30.01767487,82.30146095,27.25867037,35.55119454,78.819244
23.32590916,14.26253244,3.032049047,18.98878056,9.897423962,7.103145177,5.799902956,5.460860355,7.534240065,4.979480625,128.6490335,27.23855338,76.1938597,22.78692288,35.41041255,61.96165
48.19970681,18.09902236,17.81083633,28.92619465,17.2698566,17.65206304,6.967875844,4.564164117,7.67444908,3.817500134,111.2421106,31.63904827,92.66482645,28.19729523,32.60321286,107.18099
30.39211933,18.95586876,17.24326357,11.15655759,10.3033101,5.618945303,6.251224206,1.038526532,16.80259576,9.455757815,160.1812732,31.48045924,63.62036709,23.85622704,35.15809351,87.106125
29.79327831,20.61363304,8.818066411,20.76623236,12.21389657,9.587723413,9.98680339,4.06894988,11.40295677,6.110335336,138.627053,33.23731886,86.27423043,19.16768805,38.77195691,84.479576
26.34778957,17.98155591,14.34556613,25.56664947,9.578317313,6.56664694,14.24292064,6.207243823,14.39014604,6.690316165,101.7671178,28.64609498,70.52347393,25.27121249,40.11226672,82.957596
20.9135885,21.58025962,4.701433693,20.4824924,14.77887437,17.6540655,8.155760751,3.898804183,7.464997462,7.974842837,134.639701,26.31016359,78.80800067,25.46851184,36.11184119,72.70611
46.81990548,27.6764547,13.84163843,33.2642494,12.17143353,6.807153923,11.59634942,4.675951318,19.94040241,8.007936421,76.85057049,30.27709689,87.94266596,27.74621744,33.02967925,114.73605
30.15580503,15.54225162,9.119614788,14.44601022,12.88283473,8.417115981,8.825599494,6.764620344,8.973761997,5.821211955,104.4209318,29.56728468,77.52068175,25.95926858,37.29938363,72.722404
10.1732031,15.31836718,11.53258315,28.31137325,12.55064617,15.57512719,7.969341207,4.568031782,9.708568602,6.809502981,134.2859686,31.21036017,83.42203017,25.55404185,40.8494418,70.486115
21.61286942,29.33359402,6.863348632,28.51911515,17.40095497,8.468127477,4.562736974,7.510828178,17.81601486,7.66113423,76.85722785,27.90820376,73.39295048,24.66272658,37.76547662,86.94182
28.90236406,14.72709099,17.13154516,21.97561632,26.37397817,10.58051439,9.609765012,5.305842567,13.05532533,5.4178415,102.1447216,30.23947317,85.32926942,25.41440397,36.41321253,89.16531
24.43242592,26.87723683,17.28654505,22.71631915,17.85813591,6.563825913,6.199183179,4.250029703,20.49890155,7.317569662,103.4393806,29.71984256,70.79600151,27.70983314,37.69991908,93.61713
20.99338246,3.53465579,10.6528675,1.465718017,23.44848621,7.356666399,2.863837531,5.682377737,19.61744847,9.427601066,109.2025065,34.90576736,78.59521865,26.24042926,36.51674919,67.89362
30.33919269,22.34268051,11.88197196,27.86596275,22.76930455,10.93736569,7.704220636,5.929213513,16.17398071,7.273089221,83.80738363,30.97354475,70.94765547,28.12011821,31.85792251,96.39658
28.85323824,9.238414603,16.97384703,17.88996066,18.13436972,12.8667975,10.20666272,2.894256538,18.06442975,9.631324934,71.34844633,26.69652085,67.45331559,24.75547377,32.21036537,83.27002
14.40468188,13.11943576,9.890591126,11.02832558,20.57159218,4.533376937,8.909773361,4.923282466,6.215689708,6.274315695,97.12719915,29.36558578,86.62649159,24.40084305,34.89879553,58.820133
30.99470685,15.34054747,19.22184197,21.2791457,13.43187057,14.81889296,7.860341989,3.005571694,9.670388163,7.49761669,83.12060408,34.19077868,99.97311758,24.17577182,32.42296118,87.44538
28.24468895,31.45920089,15.13794136,41.02217091,13.20976541,7.395275381,9.507946019,4.692081138,21.57748917,4.004619176,43.44148741,29.47618151,76.22606442,19.73209503,38.180925,103.87352
7.637301643,27.9240476,13.03913886,26.84719575,21.21395213,12.03814484,10.82005449,4.399741253,3.617563593,4.51159022,127.7144955,29.55030838,67.26587613,23.11531397,36.71653448,73.672745
30.53791092,23.70522556,18.91702112,31.97136292,15.31213454,12.84570175,5.60582014,5.409183877,13.49147807,4.7633088,72.92139907,31.73344077,81.56571158,20.28011981,32.56168674,97.34119
28.76887068,12.66261267,7.780664967,18.57431481,15.23717962,10.67842809,9.309437014,8.433383948,4.505816231,3.739968473,101.0940406,26.23628802,92.39213888,26.90377673,38.43647563,69.14935
25.53079763,26.1820771,13.14170794,12.17445395,7.411842982,5.354057585,6.690953856,6.75402542,15.22229863,8.234449937,134.5200398,24.87014914,75.43388576,24.07398877,34.15835667,78.75195
20.82743145,25.4565335,9.304289265,9.243171606,14.34361373,8.591948498,10.37721838,4.981374627,11.37349275,5.171484208,87.91145437,30.18293782,85.85051246,28.48378739,34.95546659,71.554
37.95102215,12.05003436,8.769288686,21.21933487,10.3288663,14.19710285,9.522322737,4.610205665,23.13746633,5.154080794,90.42786745,27.92585955,100.298809,23.75771014,39.65915724,87.30867
23.32030042,15.69715377,10.93612432,9.435450323,17.80971674,7.028466739,12.35219466,4.429390426,14.99920332,4.301905423,38.97500257,34.67402082,70.23280423,28.34415969,34.32922896,72.34404
20.39011566,20.13129051,15.77143582,16.89552845,12.30518976,13.40555215,9.52391617,5.57781038,9.523405266,7.433976502,92.35320662,31.00438513,80.39323165,20.34322905,34.62221047,75.82314
21.84549794,19.73760264,13.52439763,24.92412207,23.83117067,13.46498586,6.910109597,9.671091297,16.70427313,6.531150032,95.65206657,36.91636794,76.32477595,24.95908192,36.07481489,92.28276
28.90084921,15.140197,17.98990174,13.81549831,18.39441764,10.78189328,10.04906406,4.229940428,10.68055382,3.399469862,86.99599225,28.05866038,85.11063917,22.27017591,38.44014775,78.34095
23.85058295,8.628069736,5.549642347,21.25481135,20.00762522,10.07153036,12.49297553,5.724992948,6.40529886,7.364984912,93.41509801,26.00630067,83.96728448,26.82015058,40.6359512,68.03639
27.15602215,19.06177691,6.280986689,30.03599846,20.27610888,15.63998498,2.552433588,4.932852944,19.31059363,3.285958623,74.34310569,33.86307336,71.56215006,22.32627537,35.94088577,89.26982
28.18491758,14.24084661,15.6578285,15.48348228,23.60486186,2.633949508,8.205377285,3.917669828,10.78541304,5.344073951,106.3055644,30.88187793,76.0356896,25.54936477,36.28618912,79.71649
19.56339108,19.76242903,8.560726491,35.11253567,17.8292968,14.86301638,10.34043699,4.674271962,15.44852463,8.396683577,110.8232074,29.65414523,73.18814965,25.35616463,36.17382226,87.82956
44.89926115,15.05406302,19.76562399,9.035613004,1.967756956,14.01934552,8.390685083,5.054946831,7.999157226,8.529863128,146.4022097,29.50578082,56.49460124,23.36115934,41.03203949,90.60115
24.94899367,19.8837036,19.25084291,29.14383255,13.63980213,12.66439505,9.681734018,6.068113906,6.518867646,3.779763322,44.08944378,26.62938015,62.87158421,23.08617336,36.43774089,81.451195
9.875208789,33.58373254,13.37619595,20.56118351,19.21597835,10.12633752,8.214945075,6.021726914,10.3826692,8.063308837,55.43231352,31.33197437,68.22142888,24.73798811,41.06199366,78.98523
17.20097133,18.05725294,12.32895783,11.68055392,11.78844856,5.127480882,5.32693912,4.123943395,6.020289799,7.821008435,107.9452867,32.4049516,100.7056666,27.52059475,35.31761542,65.28065
36.77829907,23.39341857,13.49500027,22.5956957,18.85521705,10.4455179,8.800982632,3.336778905,7.942047128,6.801361792,110.1696709,28.72376053,75.67764124,26.00367842,34.79429071,93.34274
23.1460554,9.82677134,17.83947112,23.1934895,10.00652846,12.09174655,11.16648947,4.404282612,7.263628442,7.249186285,120.1658658,29.84162842,69.00853772,26.42096317,33.00909693,74.91894
8.708144813,19.72239929,5.660405706,18.83089707,10.16165488,11.07722925,9.17189899,5.866653988,12.74018175,5.679634624,114.971526,24.22343038,67.62168503,22.64566719,38.30478704,60.4427
6.291773405,14.48277285,14.32576017,25.28667975,6.655259635,8.77744897,10.99583441,7.428879816,11.58845425,7.962131269,53.39872445,30.51462361,82.3398247,26.9787318,37.04909119,62.465477
27.93870747,8.33910536,10.69251423,7.551264611,8.526812112,6.969136821,8.425443974,5.661673767,7.019079207,9.466158973,86.1942758,25.65690524,73.23204056,26.5153965,37.80898384,61.05684
13.60606773,23.82796282,11.03751066,13.51510385,14.6776035,12.79653045,9.718047414,8.692179268,0.226708463,5.762107957,94.92061793,28.43453522,75.9610441,24.18146503,35.13814659,63.932655
35.58535924,32.12392139,11.50155962,18.99935462,15.44781721,9.209943929,9.755773683,5.117843374,0.825077456,7.733063397,102.2469185,24.43914697,75.77237344,26.107621,34.92965094,87.58092
25.23045345,20.84478431,12.75205259,16.6035635,12.40663644,10.7399117,9.719406439,6.64268567,7.078788648,7.793939485,96.96028412,30.19897994,79.73072358,30.95521101,35.13166433,76.851074
28.14785681,9.812842831,15.12954895,22.49674326,11.44091315,10.8484443,10.30529975,5.32732279,6.53412691,4.101826641,94.84176132,26.45154201,83.37680642,25.17148497,36.88218735,71.875
27.85851105,16.8803743,5.556783492,16.56709183,18.37059145,5.007731326,6.973323303,4.438087821,15.74424738,5.58544829,51.17499359,27.98769032,70.5752698,18.82531377,36.73797286,72.57797
17.63685986,15.82925191,8.951457853,10.13538831,14.75770216,13.07816349,12.1595351,2.919083977,4.602362036,3.025053342,61.26131011,31.74853689,82.72892112,27.06080376,35.672054,59.231792
14.89931204,14.63404949,14.22417655,24.73976901,17.28372761,12.85714176,3.993065773,5.718750421,11.58126173,7.663271572,130.8873661,29.6728029,87.27228171,23.34851036,34.7386675,75.03021
31.24940307,16.70505177,15.75527778,25.22312092,21.16900177,14.5798537,6.708365599,3.274006758,6.108760172,2.589674016,116.6773165,31.59937784,72.08622902,23.32921413,34.00845529,87.686386
26.92654477,24.19189315,8.682413536,5.519404303,17.96209253,7.484093638,6.106907734,8.684541781,10.92889017,6.693874683,66.31936003,27.24558815,91.09209283,25.34237539,33.28488687,72.87404
25.49222978,18.56079225,14.48127012,20.49852708,15.43031643,4.756945984,13.13455891,7.21684374,14.31850782,5.409405832,92.38515446,30.30486881,102.4856189,25.96952517,36.83217437,82.65126
27.32397516,15.79068358,13.77256198,11.93061662,18.34030848,6.521306334,9.590236785,6.043911809,7.423939792,6.39281731,173.4342519,31.32626754,84.0627962,25.44621041,36.29202365,78.37098
41.43754619,12.8684303,25.92452267,20.41229801,13.3761329,13.04822754,8.000581046,3.498980207,11.70180396,3.67116114,108.1554171,28.9754005,89.37058081,28.51714789,37.04727013,95.86333
21.02897143,15.39776953,4.648162866,36.81272284,7.095248187,10.67633446,3.970359332,2.306109996,20.48763311,7.693898746,109.3364757,28.53945747,80.03210727,29.21255676,33.92347996,79.92125
36.25484894,23.48463339,5.123063339,13.4333907,21.73102351,8.124502388,6.553333827,4.165899632,17.63466617,8.26629077,87.15147168,25.87971309,56.98634252,26.36253155,33.0608364,87.84514
23.50684205,14.75885881,16.58219843,23.91779943,20.48609251,10.46252431,8.761223449,5.151961873,4.789555868,5.044860874,37.05372372,29.34031811,73.13269729,27.32721545,33.31842198,74.14674
22.21818383,8.922555521,11.72691903,25.84913975,12.96076589,10.45707777,6.870297524,5.412968208,11.78272688,6.622869369,112.3485341,28.98792375,74.0298967,24.55649315,35.42996728,71.8145
27.20215363,22.06734814,9.761200087,35.43351591,11.98723877,7.144720336,6.315240937,8.071636887,16.57905968,7.422969644,104.2673105,30.96723258,87.7952036,25.82586444,33.96229083,91.85857
32.77434483,17.17192395,18.36828444,19.9590987,11.0403135,9.456049923,6.004641764,2.809379079,13.50289533,6.324322916,92.89192273,30.49414435,84.03013332,23.99282294,38.15075952,85.94411
22.42574286,21.59677265,13.37592812,7.057368471,6.752451926,10.40958359,10.28617109,2.981660335,10.09156043,8.60969898,104.3873428,35.4503104,80.90296208,25.11901826,33.65852736,73.02591
20.31064556,24.76990568,1.332202567,16.53571824,23.37134425,4.462580994,11.83558502,4.928255877,11.04325207,6.250775022,125.1427504,25.02788859,80.82280456,24.032021,36.74549568,72.44508
22.86184199,16.54647273,17.3618269,13.11901658,13.80437417,11.34132069,7.478846816,4.666406605,13.31726695,5.926866938,116.3107849,26.71076159,95.35183158,25.95498121,35.91898307,74.72575
18.09089935,6.19710351,12.75895637,28.32088406,14.15057038,8.019844683,6.835635798,8.776912767,16.13371781,5.272707374,122.3415101,33.91238252,82.25673538,22.00528533,39.38081634,74.12988
20.37482749,12.56313731,16.33541863,20.63687679,15.58488047,7.522683813,6.454802605,4.394591382,8.891347679,4.966590945,71.40010166,30.89433048,77.00599898,30.36418966,33.82320834,69.653366
12.49281069,8.497594664,6.009373686,25.63338366,24.43774003,16.40683958,11.95735199,3.868230187,13.65743808,8.136755237,53.48841839,27.56817543,70.10063968,27.94717069,37.87685252,67.93692
28.58167919,31.78322034,7.019636326,11.11657954,16.73620847,11.78234519,6.921314628,8.379020605,17.08755718,4.822161314,82.50139046,31.87967279,90.32699358,27.39597435,37.53294526,87.81405
42.74336453,21.48117713,13.10947384,11.62894872,27.12910177,15.32785985,6.633873955,8.152449864,12.10202782,3.075312062,94.32165948,26.81976267,67.5408774,22.02948712,33.24436445,95.863434
28.38774992,1.248879657,11.65792703,27.71568432,16.44537114,12.09836873,9.870292826,5.290716025,11.46979781,6.187836037,88.72210899,30.11508684,85.03004879,24.72997264,36.25049186,74.66033
12.04970908,23.43707222,3.092745612,17.40883562,0.593035717,4.322769206,12.38867236,5.240328059,9.844452119,6.633020561,111.7619239,22.32583871,84.18431869,22.10834213,36.33723326,56.818478
27.10160743,13.57152839,0.402073221,19.72578685,15.40245286,6.230203343,8.824780411,1.460940497,15.35695946,8.453019548,116.2918689,28.37753321,87.87649065,27.97856641,36.5133136,71.51976
13.86575013,13.53559331,10.67063778,26.31412472,9.402958153,8.695770695,10.47877638,6.809922791,13.95924972,6.092681639,37.27393328,30.86992208,77.79811547,28.28371978,34.44086491,65.49497
23.40844065,22.45623033,20.73744347,20.96811634,15.55141208,12.05195684,11.27738379,6.913289246,15.11408449,7.597905806,116.8487966,30.274601,76.98229429,27.4184157,34.43174813,91.84166
39.15289292,10.77973884,7.263317152,23.11774553,17.69308095,9.087005309,4.532644459,2.125377992,17.81460198,7.153930811,73.84245379,34.47581137,79.81591367,27.89160971,34.85046168,88.61803
36.92738048,9.150297554,8.996529785,11.39820787,13.37106813,6.925152928,2.995873155,7.939437034,9.335123165,4.477190873,98.23361201,26.60035424,87.59855963,24.35399687,34.87199462,70.61725
31.6821303,17.37620444,16.23900209,33.02049288,24.60673676,8.448951101,10.16359319,0.493320708,7.547914715,6.19123617,114.1102288,28.60467758,101.8349722,26.55460608,38.32160044,93.15535
16.27181954,18.89816638,14.7397621,30.45474849,20.84768916,7.933895819,6.770326312,8.919597578,7.72397614,7.090590031,114.6040193,27.70668152,73.00410069,23.98374595,33.87214844,79.03265
34.5032045,14.14465739,15.84898223,9.829070495,15.34350063,14.33245109,9.058041702,3.316144727,9.609281701,7.473690505,69.99132744,29.40503092,63.63204578,25.73339847,36.71955419,79.05701
29.24521445,28.14097757,12.58456169,20.13923983,14.04639768,8.087487754,4.083733346,9.658047907,8.126032087,6.502046974,113.8937262,38.77844682,89.6043164,26.15745703,33.38371053,91.46459
22.84208018,21.10210604,14.66890847,22.28880505,4.749343715,13.34022741,11.5662213,4.641907867,8.394549613,5.674399754,136.6085403,31.08035098,67.29563748,23.5890061,34.94389805,78.72958
37.02162328,25.43095996,11.87159863,23.44246644,3.414118049,10.84029861,6.68023334,1.892056044,16.54898314,7.250161346,104.9897787,30.3624721,88.80124426,26.37646906,35.4520055,92.8094
22.11578566,12.5201047,2.705659301,26.75414915,24.14302474,12.67119393,7.581685577,3.538033792,10.04884801,7.240483621,113.0705016,28.17771932,79.08299448,28.35990638,35.19739558,73.57857
45.26659145,24.1928955,10.12820335,28.19149257,14.96315494,16.24839191,3.687100079,7.428480191,9.500269509,3.82143507,141.6605032,29.82281053,67.97329465,26.23583399,37.32796993,103.36522
